WY	date	CoalCreek reg
2015	12/8/2014	0.107
2015	12/9/2014	0.103
2015	12/10/2014	0.100
2015	12/11/2014	0.103
2015	12/12/2014	0.103
2015	12/13/2014	0.100
2015	12/14/2014	0.103
2015	12/15/2014	0.096
2015	12/16/2014	0.092
2015	12/17/2014	0.096
2015	12/18/2014	0.092
2015	12/19/2014	0.088
2015	12/20/2014	0.084
2015	12/21/2014	0.088
2015	12/22/2014	0.088
2015	12/23/2014	0.080
2015	12/24/2014	0.065
2015	12/25/2014	0.092
2015	12/26/2014	0.084
2015	12/27/2014	0.077
2015	12/28/2014	0.062
2015	12/29/2014	0.080
2015	12/30/2014	0.077
2015	12/31/2014	0.065
2015	1/1/2015	0.069
2015	1/2/2015	0.077
2015	1/3/2015	0.073
2015	1/4/2015	0.080
2015	1/5/2015	0.084
2015	1/6/2015	0.084
2015	1/7/2015	0.088
2015	1/8/2015	0.088
2015	1/9/2015	0.088
2015	1/10/2015	0.088
2015	1/11/2015	0.088
2015	1/12/2015	0.088
2015	1/13/2015	0.088
2015	1/14/2015	0.084
2015	1/15/2015	0.077
2015	1/16/2015	0.073
2015	1/17/2015	0.084
2015	1/18/2015	0.073
2015	1/19/2015	0.080
2015	1/20/2015	0.080
2015	1/21/2015	0.073
2015	1/22/2015	0.063
2015	1/23/2015	0.058
2015	1/24/2015	0.069
2015	1/25/2015	0.084
2015	1/26/2015	0.073
2015	1/27/2015	0.073
2015	1/28/2015	0.073
2015	1/29/2015	0.073
2015	1/30/2015	0.073
2015	1/31/2015	0.073
2015	2/1/2015	0.069
2015	2/2/2015	0.069
2015	2/3/2015	0.069
2015	2/4/2015	0.073
2015	2/5/2015	0.073
2015	2/6/2015	0.069
2015	2/7/2015	0.069
2015	2/8/2015	0.073
2015	2/9/2015	0.077
2015	2/10/2015	0.077
2015	2/11/2015	0.077
2015	2/12/2015	0.073
2015	2/13/2015	0.077
2015	2/14/2015	0.077
2015	2/15/2015	0.080
2015	2/16/2015	0.077
2015	2/17/2015	0.069
2015	2/18/2015	0.077
2015	2/19/2015	0.084
2015	2/20/2015	0.080
2015	2/21/2015	0.080
2015	2/22/2015	0.077
2015	2/23/2015	0.080
2015	2/24/2015	0.080
2015	2/25/2015	0.080
2015	2/26/2015	0.077
2015	2/27/2015	0.080
2015	2/28/2015	0.077
2015	3/1/2015	0.084
2015	3/2/2015	0.088
2015	3/3/2015	0.084
2015	3/4/2015	0.084
2015	3/5/2015	0.077
2015	3/6/2015	0.088
2015	3/7/2015	0.092
2015	3/8/2015	0.092
2015	3/9/2015	0.096
2015	3/10/2015	0.096
2015	3/11/2015	0.103
2015	3/12/2015	0.103
2015	3/13/2015	0.103
2015	3/14/2015	0.107
2015	3/15/2015	0.123
2015	3/16/2015	0.150
2015	3/17/2015	0.199
2015	3/18/2015	0.275
2015	3/19/2015	0.332
2015	3/20/2015	0.341
2015	3/21/2015	0.372
2015	3/22/2015	0.400
2015	3/23/2015	0.423
2015	3/24/2015	0.423
2015	3/25/2015	0.372
2015	3/26/2015	0.314
2015	3/27/2015	0.332
2015	3/28/2015	0.447
2015	3/29/2015	0.609
2015	3/30/2015	0.762
2015	3/31/2015	0.850
2015	4/1/2015	0.964
2015	4/2/2015	0.822
2015	4/3/2015	0.671
2015	4/4/2015	0.619
2015	4/5/2015	0.655
2015	4/6/2015	0.729
2015	4/7/2015	0.805
2015	4/8/2015	0.816
2015	4/9/2015	0.767
2015	4/10/2015	0.740
2015	4/11/2015	0.756
2015	4/12/2015	0.789
2015	4/13/2015	0.773
2015	4/14/2015	0.906
2015	4/15/2015	1.017
2015	4/16/2015	0.867
2015	4/17/2015	0.789
2015	4/18/2015	0.640
2015	4/19/2015	0.549
2015	4/20/2015	0.529
2015	4/21/2015	0.544
2015	4/22/2015	0.519
2015	4/23/2015	0.495
2015	4/24/2015	0.495
2015	4/25/2015	0.490
2015	4/26/2015	0.480
2015	4/27/2015	0.456
2015	4/28/2015	0.485
2015	4/29/2015	0.671
2015	4/30/2015	0.964
2015	5/1/2015	1.327
2015	5/2/2015	1.694
2015	5/3/2015	2.039
2015	5/4/2015	2.115
2015	5/5/2015	2.031
2015	5/6/2015	2.615
2015	5/7/2015	2.384
2015	5/8/2015	1.926
2015	5/9/2015	1.874
2015	5/10/2015	1.540
2015	5/11/2015	1.282
2015	5/12/2015	1.138
2015	5/13/2015	1.244
2015	5/14/2015	1.314
2015	5/15/2015	1.419
2015	5/16/2015	1.263
2015	5/17/2015	1.225
2015	5/18/2015	1.101
2015	5/19/2015	1.473
2015	5/20/2015	1.282
2015	5/21/2015	1.169
2015	5/22/2015	1.295
2015	5/23/2015	1.426
2015	5/24/2015	1.301
2015	5/25/2015	1.500
2015	5/26/2015	1.506
2015	5/27/2015	1.609
2015	5/28/2015	1.918
2015	5/29/2015	2.177
2015	5/30/2015	2.193
2015	5/31/2015	2.785
2015	6/1/2015	3.714
2015	6/2/2015	4.487
2015	6/3/2015	5.154
2015	6/4/2015	5.154
2015	6/5/2015	5.199
2015	6/6/2015	4.701
2015	6/7/2015	4.308
2015	6/8/2015	4.195
2015	6/9/2015	4.647
2015	6/10/2015	5.336
2015	6/11/2015	7.618
2015	6/12/2015	9.691
2015	6/13/2015	6.676
2015	6/14/2015	5.732
2015	6/15/2015	4.519
2015	6/16/2015	4.821
2015	6/17/2015	5.347
2015	6/18/2015	5.177
2015	6/19/2015	4.497
2015	6/20/2015	4.277
2015	6/21/2015	3.961
2015	6/22/2015	3.549
2015	6/23/2015	3.167
2015	6/24/2015	2.987
2015	6/25/2015	2.820
2015	6/26/2015	2.507
2015	6/27/2015	2.209
2015	6/28/2015	1.963
2015	6/29/2015	1.823
2015	6/30/2015	1.686
2015	7/1/2015	1.547
2015	7/2/2015	1.353
2015	7/3/2015	1.238
2015	7/4/2015	1.163
2015	7/5/2015	1.023
2015	7/6/2015	0.924
2015	7/7/2015	0.878
2015	7/8/2015	1.132
2015	7/9/2015	1.257
2015	7/10/2015	1.194
2015	7/11/2015	0.856
2015	7/12/2015	0.740
2015	7/13/2015	0.697
2015	7/14/2015	0.666
2015	7/15/2015	1.083
2015	7/16/2015	0.666
2015	7/17/2015	0.554
2015	7/18/2015	0.485
2015	7/19/2015	0.461
2015	7/20/2015	0.423
2015	7/21/2015	0.614
2015	7/22/2015	0.534
2015	7/23/2015	0.428
2015	7/24/2015	0.456
2015	7/25/2015	0.564
2015	7/26/2015	0.432
2015	7/27/2015	0.372
2015	7/28/2015	0.327
2015	7/29/2015	0.288
2015	7/30/2015	0.258
2015	7/31/2015	0.245
2015	8/1/2015	0.258
2015	8/2/2015	0.283
2015	8/3/2015	0.314
2015	8/4/2015	0.336
2015	8/5/2015	0.258
2015	8/6/2015	0.220
2015	8/7/2015	0.203
2015	8/8/2015	0.241
2015	8/9/2015	0.195
2015	8/10/2015	0.178
2015	8/11/2015	0.178
2015	8/12/2015	0.220
2015	8/13/2015	0.182
2015	8/14/2015	0.162
2015	8/15/2015	0.150
2015	8/16/2015	0.142
2015	8/17/2015	0.142
2015	8/18/2015	0.146
2015	8/19/2015	0.123
2015	8/20/2015	0.115
2015	8/21/2015	0.107
2015	8/22/2015	0.107
2015	8/23/2015	0.103
2015	8/24/2015	0.092
2015	8/25/2015	0.084
2015	8/26/2015	0.084
2015	8/27/2015	0.292
2015	8/28/2015	0.318
2015	8/29/2015	0.191
2015	8/30/2015	0.150
2015	8/31/2015	0.146
2015	9/1/2015	0.134
2015	9/2/2015	0.138
2015	9/3/2015	0.166
2015	9/4/2015	0.199
2015	9/5/2015	0.447
2015	9/6/2015	0.368
2015	9/7/2015	0.301
2015	9/8/2015	0.262
2015	9/9/2015	0.211
2015	9/10/2015	0.182
2015	9/11/2015	0.162
2015	9/12/2015	0.146
2015	9/13/2015	0.134
2015	9/14/2015	0.127
2015	9/15/2015	0.296
2015	9/16/2015	0.336
2015	9/17/2015	0.266
2015	9/18/2015	0.220
2015	9/19/2015	0.191
2015	9/20/2015	0.170
2015	9/21/2015	0.158
2015	9/22/2015	0.146
2015	9/23/2015	0.134
2015	9/24/2015	0.123
2015	9/25/2015	0.115
2015	9/26/2015	0.107
2015	9/27/2015	0.103
2015	9/28/2015	0.100
2015	9/29/2015	0.096
2015	9/30/2015	0.092
2016	10/1/2015	0.092
2016	10/2/2015	0.084
2016	10/3/2015	0.088
2016	10/4/2015	0.084
2016	10/5/2015	0.088
2016	10/6/2015	0.123
2016	10/7/2015	0.111
2016	10/8/2015	0.100
2016	10/9/2015	0.088
2016	10/10/2015	0.084
2016	10/11/2015	0.080
2016	10/12/2015	0.077
2016	10/13/2015	0.077
2016	10/14/2015	0.073
2016	10/15/2015	0.073
2016	10/16/2015	0.069
2016	10/17/2015	0.069
2016	10/18/2015	0.077
2016	10/19/2015	0.100
2016	10/20/2015	0.131
2016	10/21/2015	0.115
2016	10/22/2015	0.134
2016	10/23/2015	0.158
2016	10/24/2015	0.146
2016	10/25/2015	0.131
2016	10/26/2015	0.131
2016	10/27/2015	0.134
2016	10/28/2015	0.119
2016	10/29/2015	0.127
2016	10/30/2015	0.127
2016	10/31/2015	0.119
2016	11/1/2015	0.115
2016	11/2/2015	0.111
2016	11/3/2015	0.103
2016	11/4/2015	0.119
2016	11/5/2015	0.119
2016	11/6/2015	0.115
2016	11/7/2015	0.092
2016	11/8/2015	0.111
2016	11/9/2015	0.115
2016	11/10/2015	0.123
2016	11/11/2015	0.131
2016	11/12/2015	0.115
2016	11/13/2015	0.119
2016	11/14/2015	0.119
2016	11/15/2015	0.119
2016	11/16/2015	0.119
2016	11/17/2015	0.115
2016	11/18/2015	0.111
2016	11/19/2015	0.111
2016	11/20/2015	0.107
2016	11/21/2015	0.096
2016	11/22/2015	0.100
2016	11/23/2015	0.103
2016	11/24/2015	0.107
2016	11/25/2015	0.103
2016	11/26/2015	0.100
2016	11/27/2015	0.100
2016	11/28/2015	0.100
2016	11/29/2015	0.096
2016	11/30/2015	0.096
2016	12/1/2015	0.088
2016	12/2/2015	0.084
2016	12/3/2015	0.092
2016	12/4/2015	0.092
2016	12/5/2015	0.096
2016	12/6/2015	0.088
2016	12/7/2015	0.092
2016	12/8/2015	0.096
2016	12/9/2015	0.088
2016	12/10/2015	0.084
2016	12/11/2015	0.080
2016	12/12/2015	0.084
2016	12/13/2015	0.077
2016	12/14/2015	0.077
2016	12/15/2015	0.077
2016	12/16/2015	0.069
2016	12/17/2015	0.069
2016	12/18/2015	0.073
2016	12/19/2015	0.077
2016	12/20/2015	0.080
2016	12/21/2015	0.077
2016	12/22/2015	0.077
2016	12/23/2015	0.073
2016	12/24/2015	0.062
2016	12/25/2015	0.069
2016	12/26/2015	0.065
2016	12/27/2015	0.063
2016	12/28/2015	0.058
2016	12/29/2015	0.069
2016	12/30/2015	0.065
2016	12/31/2015	0.062
2016	1/1/2016	0.058
2016	1/2/2016	0.058
2016	1/3/2016	0.065
2016	1/4/2016	0.069
2016	1/5/2016	0.069
2016	1/6/2016	0.073
2016	1/7/2016	0.077
2016	1/8/2016	0.069
2016	1/9/2016	0.073
2016	1/10/2016	0.065
2016	1/11/2016	0.058
2016	1/12/2016	0.058
2016	1/13/2016	0.062
2016	1/14/2016	0.065
2016	1/15/2016	0.069
2016	1/16/2016	0.065
2016	1/17/2016	0.065
2016	1/18/2016	0.065
2016	1/19/2016	0.065
2016	1/20/2016	0.065
2016	1/21/2016	0.062
2016	1/22/2016	0.058
2016	1/23/2016	0.065
2016	1/24/2016	0.065
2016	1/25/2016	0.065
2016	1/26/2016	0.058
2016	1/27/2016	0.062
2016	1/28/2016	0.065
2016	1/29/2016	0.069
2016	1/30/2016	0.069
2016	1/31/2016	0.069
2016	2/1/2016	0.069
2016	2/2/2016	0.069
2016	2/3/2016	0.062
2016	2/4/2016	0.058
2016	2/5/2016	0.069
2016	2/6/2016	0.065
2016	2/7/2016	0.069
2016	2/8/2016	0.065
2016	2/9/2016	0.069
2016	2/10/2016	0.073
2016	2/11/2016	0.077
2016	2/12/2016	0.080
2016	2/13/2016	0.084
2016	2/14/2016	0.080
2016	2/15/2016	0.077
2016	2/16/2016	0.077
2016	2/17/2016	0.073
2016	2/18/2016	0.077
2016	2/19/2016	0.084
2016	2/20/2016	0.084
2016	2/21/2016	0.088
2016	2/22/2016	0.092
2016	2/23/2016	0.088
2016	2/24/2016	0.080
2016	2/25/2016	0.088
2016	2/26/2016	0.096
2016	2/27/2016	0.103
2016	2/28/2016	0.107
2016	2/29/2016	0.115
2016	3/1/2016	0.111
2016	3/2/2016	0.111
2016	3/3/2016	0.115
2016	3/4/2016	0.123
2016	3/5/2016	0.131
2016	3/6/2016	0.142
2016	3/7/2016	0.146
2016	3/8/2016	0.138
2016	3/9/2016	0.134
2016	3/10/2016	0.127
2016	3/11/2016	0.134
2016	3/12/2016	0.146
2016	3/13/2016	0.150
2016	3/14/2016	0.158
2016	3/15/2016	0.154
2016	3/16/2016	0.150
2016	3/17/2016	0.146
2016	3/18/2016	0.134
2016	3/19/2016	0.131
2016	3/20/2016	0.131
2016	3/21/2016	0.138
2016	3/22/2016	0.142
2016	3/23/2016	0.138
2016	3/24/2016	0.138
2016	3/25/2016	0.142
2016	3/26/2016	0.134
2016	3/27/2016	0.127
2016	3/28/2016	0.134
2016	3/29/2016	0.134
2016	3/30/2016	0.131
2016	3/31/2016	0.131
2016	4/1/2016	0.123
2016	4/2/2016	0.131
2016	4/3/2016	0.154
2016	4/4/2016	0.199
2016	4/5/2016	0.245
2016	4/6/2016	0.241
2016	4/7/2016	0.323
2016	4/8/2016	0.480
2016	4/9/2016	0.692
2016	4/10/2016	0.756
2016	4/11/2016	0.861
2016	4/12/2016	1.041
2016	4/13/2016	1.406
2016	4/14/2016	1.595
2016	4/15/2016	1.334
2016	4/16/2016	0.970
2016	4/17/2016	0.740
2016	4/18/2016	0.624
2016	4/19/2016	0.519
2016	4/20/2016	0.519
2016	4/21/2016	0.584
2016	4/22/2016	0.724
2016	4/23/2016	0.947
2016	4/24/2016	1.005
2016	4/25/2016	0.924
2016	4/26/2016	0.958
2016	4/27/2016	0.816
2016	4/28/2016	0.735
2016	4/29/2016	0.666
2016	4/30/2016	0.619
2016	5/1/2016	0.549
2016	5/2/2016	0.519
2016	5/3/2016	0.599
2016	5/4/2016	0.816
2016	5/5/2016	1.289
2016	5/6/2016	1.881
2016	5/7/2016	1.993
2016	5/8/2016	1.554
2016	5/9/2016	1.466
2016	5/10/2016	1.956
2016	5/11/2016	1.623
2016	5/12/2016	1.340
2016	5/13/2016	1.513
2016	5/14/2016	2.031
2016	5/15/2016	3.085
2016	5/16/2016	3.379
2016	5/17/2016	2.717
2016	5/18/2016	2.146
2016	5/19/2016	2.344
2016	5/20/2016	2.725
2016	5/21/2016	3.332
2016	5/22/2016	4.133
2016	5/23/2016	3.911
2016	5/24/2016	3.473
2016	5/25/2016	3.464
2016	5/26/2016	3.370
2016	5/27/2016	2.820
2016	5/28/2016	2.548
2016	5/29/2016	2.657
2016	5/30/2016	2.978
2016	5/31/2016	3.277
2016	6/1/2016	4.031
2016	6/2/2016	4.626
2016	6/3/2016	5.393
2016	6/4/2016	5.970
2016	6/5/2016	7.645
2016	6/6/2016	8.166
2016	6/7/2016	7.917
2016	6/8/2016	7.403
2016	6/9/2016	6.765
2016	6/10/2016	7.484
2016	6/11/2016	7.061
2016	6/12/2016	6.752
2016	6/13/2016	5.177
2016	6/14/2016	4.288
2016	6/15/2016	3.911
2016	6/16/2016	3.941
2016	6/17/2016	3.694
2016	6/18/2016	3.684
2016	6/19/2016	3.540
2016	6/20/2016	3.636
2016	6/21/2016	3.901
2016	6/22/2016	3.714
2016	6/23/2016	3.258
2016	6/24/2016	2.683
2016	6/25/2016	2.344
2016	6/26/2016	2.100
2016	6/27/2016	1.729
2016	6/28/2016	1.466
2016	6/29/2016	1.446
2016	6/30/2016	1.393
2016	7/1/2016	1.334
2016	7/2/2016	1.289
2016	7/3/2016	1.412
2016	7/4/2016	1.089
2016	7/5/2016	0.964
2016	7/6/2016	0.839
2016	7/7/2016	0.713
2016	7/8/2016	0.604
2016	7/9/2016	0.564
2016	7/10/2016	0.514
2016	7/11/2016	0.475
2016	7/12/2016	0.404
2016	7/13/2016	0.363
2016	7/14/2016	0.327
2016	7/15/2016	0.288
2016	7/16/2016	0.258
2016	7/17/2016	0.241
2016	7/18/2016	0.232
2016	7/19/2016	0.292
2016	7/20/2016	0.323
2016	7/21/2016	0.350
2016	7/22/2016	0.327
2016	7/23/2016	0.249
2016	7/24/2016	0.224
2016	7/25/2016	0.203
2016	7/26/2016	0.191
2016	7/27/2016	0.170
2016	7/28/2016	0.154
2016	7/29/2016	0.142
2016	7/30/2016	0.131
2016	7/31/2016	0.131
2016	8/1/2016	0.138
2016	8/2/2016	0.119
2016	8/3/2016	0.115
2016	8/4/2016	0.166
2016	8/5/2016	0.386
2016	8/6/2016	0.301
2016	8/7/2016	0.224
2016	8/8/2016	0.182
2016	8/9/2016	0.166
2016	8/10/2016	0.170
2016	8/11/2016	0.158
2016	8/12/2016	0.134
2016	8/13/2016	0.119
2016	8/14/2016	0.107
2016	8/15/2016	0.100
2016	8/16/2016	0.096
2016	8/17/2016	0.103
2016	8/18/2016	0.107
2016	8/19/2016	0.096
2016	8/20/2016	0.088
2016	8/21/2016	0.080
2016	8/22/2016	0.088
2016	8/23/2016	0.115
2016	8/24/2016	0.166
2016	8/25/2016	0.119
2016	8/26/2016	0.134
2016	8/27/2016	0.111
2016	8/28/2016	0.100
2016	8/29/2016	0.096
2016	8/30/2016	0.100
2016	8/31/2016	0.084
2016	9/1/2016	0.080
2016	9/2/2016	0.092
2016	9/3/2016	0.115
2016	9/4/2016	0.146
2016	9/5/2016	0.131
2016	9/6/2016	0.123
2016	9/7/2016	0.107
2016	9/8/2016	0.088
2016	9/9/2016	0.073
2016	9/10/2016	0.069
2016	9/11/2016	0.065
2016	9/12/2016	0.065
2016	9/13/2016	0.062
2016	9/14/2016	0.069
2016	9/15/2016	0.077
2016	9/16/2016	0.065
2016	9/17/2016	0.062
2016	9/18/2016	0.058
2016	9/19/2016	0.058
2016	9/20/2016	0.058
2016	9/21/2016	0.062
2016	9/22/2016	0.065
2016	9/23/2016	0.080
2016	9/24/2016	0.096
2016	9/25/2016	0.092
2016	9/26/2016	0.092
2016	9/27/2016	0.088
2016	9/28/2016	0.080
2016	9/29/2016	0.077
2016	9/30/2016	0.080
2017	10/1/2016	0.088
2017	10/2/2016	0.084
2017	10/3/2016	0.080
2017	10/4/2016	0.080
2017	10/5/2016	0.073
2017	10/6/2016	0.077
2017	10/7/2016	0.077
2017	10/8/2016	0.077
2017	10/9/2016	0.073
2017	10/10/2016	0.077
2017	10/11/2016	0.088
2017	10/12/2016	0.123
2017	10/13/2016	0.111
2017	10/14/2016	0.100
2017	10/15/2016	0.088
2017	10/16/2016	0.080
2017	10/17/2016	0.077
2017	10/18/2016	0.077
2017	10/19/2016	0.077
2017	10/20/2016	0.073
2017	10/21/2016	0.073
2017	10/22/2016	0.077
2017	10/23/2016	0.073
2017	10/24/2016	0.073
2017	10/25/2016	0.077
2017	10/26/2016	0.084
2017	10/27/2016	0.077
2017	10/28/2016	0.077
2017	10/29/2016	0.077
2017	10/30/2016	0.077
2017	10/31/2016	0.073
2017	11/1/2016	0.073
2017	11/2/2016	0.080
2017	11/3/2016	0.080
2017	11/4/2016	0.084
2017	11/5/2016	0.088
2017	11/6/2016	0.100
2017	11/7/2016	0.100
2017	11/8/2016	0.096
2017	11/9/2016	0.088
2017	11/10/2016	0.080
2017	11/11/2016	0.080
2017	11/12/2016	0.077
2017	11/13/2016	0.073
2017	11/14/2016	0.065
2017	11/15/2016	0.073
2017	11/16/2016	0.069
2017	11/17/2016	0.065
2017	11/18/2016	0.058
2017	11/19/2016	0.065
2017	11/20/2016	0.069
2017	11/21/2016	0.080
2017	11/22/2016	0.088
2017	11/23/2016	0.069
2017	11/24/2016	0.069
2017	11/25/2016	0.062
2017	11/26/2016	0.062
2017	11/27/2016	0.073
2017	11/28/2016	0.077
2017	11/29/2016	0.073
2017	11/30/2016	0.065
2017	12/1/2016	0.065
2017	12/2/2016	0.069
2017	12/3/2016	0.065
2017	12/4/2016	0.062
2017	12/5/2016	0.065
2017	12/6/2016	0.058
2017	12/7/2016	0.058
2017	12/8/2016	0.058
2017	12/9/2016	0.065
2017	12/10/2016	0.062
2017	12/11/2016	0.065
2017	12/12/2016	0.062
2017	12/13/2016	0.058
2017	12/14/2016	0.058
2017	12/15/2016	0.058
2017	12/16/2016	0.069
2017	12/17/2016	0.065
2017	12/18/2016	0.063
2017	12/19/2016	0.053
2017	12/20/2016	0.058
2017	12/21/2016	0.062
2017	12/22/2016	0.062
2017	12/23/2016	0.065
2017	12/24/2016	0.062
2017	12/25/2016	0.062
2017	12/26/2016	0.058
2017	12/27/2016	0.063
2017	12/28/2016	0.065
2017	12/29/2016	0.058
2017	12/30/2016	0.063
2017	12/31/2016	0.058
2017	1/1/2017	0.063
2017	1/2/2017	0.063
2017	1/3/2017	0.063
2017	1/4/2017	0.063
2017	1/5/2017	0.063
2017	1/6/2017	0.058
2017	1/7/2017	0.048
2017	1/8/2017	0.058
2017	1/9/2017	0.073
2017	1/10/2017	0.058
2017	1/11/2017	0.063
2017	1/12/2017	0.063
2017	1/13/2017	0.063
2017	1/14/2017	0.058
2017	1/15/2017	0.053
2017	1/16/2017	0.053
2017	1/17/2017	0.053
2017	1/18/2017	0.048
2017	1/19/2017	0.044
2017	1/20/2017	0.053
2017	1/21/2017	0.048
2017	1/22/2017	0.048
2017	1/23/2017	0.048
2017	1/24/2017	0.048
2017	1/25/2017	0.048
2017	1/26/2017	0.044
2017	1/27/2017	0.032
2017	1/28/2017	0.039
2017	1/29/2017	0.048
2017	1/30/2017	0.053
2017	1/31/2017	0.053
2017	2/1/2017	0.058
2017	2/2/2017	0.058
2017	2/3/2017	0.053
2017	2/4/2017	0.058
2017	2/5/2017	0.063
2017	2/6/2017	0.058
2017	2/7/2017	0.063
2017	2/8/2017	0.058
2017	2/9/2017	0.063
2017	2/10/2017	0.058
2017	2/11/2017	0.080
2017	2/12/2017	0.069
2017	2/13/2017	0.062
2017	2/14/2017	0.058
2017	2/15/2017	0.058
2017	2/16/2017	0.058
2017	2/17/2017	0.062
2017	2/18/2017	0.065
2017	2/19/2017	0.065
2017	2/20/2017	0.062
2017	2/21/2017	0.062
2017	2/22/2017	0.065
2017	2/23/2017	0.069
2017	2/24/2017	0.062
2017	2/25/2017	0.058
2017	2/26/2017	0.058
2017	2/27/2017	0.062
2017	2/28/2017	0.058
2017	3/1/2017	0.058
2017	3/2/2017	0.063
2017	3/3/2017	0.058
2017	3/4/2017	0.062
2017	3/5/2017	0.058
2017	3/6/2017	0.063
2017	3/7/2017	0.058
2017	3/8/2017	0.063
2017	3/9/2017	0.062
2017	3/10/2017	0.065
2017	3/11/2017	0.073
2017	3/12/2017	0.080
2017	3/13/2017	0.111
2017	3/14/2017	0.141
2017	3/15/2017	0.173
2017	3/16/2017	0.205
2017	3/17/2017	0.238
2017	3/18/2017	0.271
2017	3/19/2017	0.306
2017	3/20/2017	0.341
2017	3/21/2017	0.354
2017	3/22/2017	0.391
2017	3/23/2017	0.409
2017	3/24/2017	0.409
2017	3/25/2017	0.404
2017	3/26/2017	0.414
2017	3/27/2017	0.423
2017	3/28/2017	0.442
2017	3/29/2017	0.442
2017	3/30/2017	0.466
2017	3/31/2017	0.485
2017	4/1/2017	0.428
2017	4/2/2017	0.451
2017	4/3/2017	0.499
2017	4/4/2017	0.437
2017	4/5/2017	0.381
2017	4/6/2017	0.400
2017	4/7/2017	0.524
2017	4/8/2017	0.645
2017	4/9/2017	0.703
2017	4/10/2017	0.661
2017	4/11/2017	0.703
2017	4/12/2017	0.800
2017	4/13/2017	1.231
2017	4/14/2017	1.787
2017	4/15/2017	2.217
2017	4/16/2017	2.384
2017	4/17/2017	2.457
2017	4/18/2017	2.640
2017	4/19/2017	3.167
2017	4/20/2017	2.598
2017	4/21/2017	1.978
2017	4/22/2017	1.561
2017	4/23/2017	1.547
2017	4/24/2017	1.852
2017	4/25/2017	1.694
2017	4/26/2017	1.314
2017	4/27/2017	1.175
2017	4/28/2017	0.976
2017	4/29/2017	0.816
2017	4/30/2017	0.729
2017	5/1/2017	0.697
2017	5/2/2017	0.692
2017	5/3/2017	0.708
2017	5/4/2017	0.906
2017	5/5/2017	1.540
2017	5/6/2017	2.474
2017	5/7/2017	3.094
2017	5/8/2017	3.871
2017	5/9/2017	3.753
2017	5/10/2017	3.578
2017	5/11/2017	3.511
2017	5/12/2017	4.508
2017	5/13/2017	6.079
2017	5/14/2017	7.231
2017	5/15/2017	6.537
2017	5/16/2017	6.165
2017	5/17/2017	5.053
2017	5/18/2017	4.031
2017	5/19/2017	2.978
2017	5/20/2017	2.256
2017	5/21/2017	1.971
2017	5/22/2017	2.108
2017	5/23/2017	2.177
2017	5/24/2017	2.557
2017	5/25/2017	3.569
2017	5/26/2017	4.604
2017	5/27/2017	5.210
2017	5/28/2017	4.288
2017	5/29/2017	4.381
2017	5/30/2017	5.131
2017	5/31/2017	6.092
2017	6/1/2017	6.424
2017	6/2/2017	7.377
2017	6/3/2017	7.876
2017	6/4/2017	8.689
2017	6/5/2017	9.842
2017	6/6/2017	11.095
2017	6/7/2017	11.095
2017	6/8/2017	10.934
2017	6/9/2017	10.934
2017	6/10/2017	9.691
2017	6/11/2017	9.691
2017	6/12/2017	8.718
2017	6/13/2017	7.753
2017	6/14/2017	5.649
2017	6/15/2017	5.462
2017	6/16/2017	5.874
2017	6/17/2017	6.688
2017	6/18/2017	7.631
2017	6/19/2017	8.055
2017	6/20/2017	7.403
2017	6/21/2017	7.153
2017	6/22/2017	6.512
2017	6/23/2017	5.486
2017	6/24/2017	4.679
2017	6/25/2017	3.981
2017	6/26/2017	3.607
2017	6/27/2017	3.332
2017	6/28/2017	3.167
2017	6/29/2017	2.717
2017	6/30/2017	2.392
2017	7/1/2017	2.123
2017	7/2/2017	1.918
2017	7/3/2017	1.679
2017	7/4/2017	1.658
2017	7/5/2017	1.701
2017	7/6/2017	1.765
2017	7/7/2017	1.644
2017	7/8/2017	1.412
2017	7/9/2017	1.340
2017	7/10/2017	1.269
2017	7/11/2017	1.276
2017	7/12/2017	1.289
2017	7/13/2017	1.132
2017	7/14/2017	1.077
2017	7/15/2017	1.041
2017	7/16/2017	0.895
2017	7/17/2017	0.867
2017	7/18/2017	0.800
2017	7/19/2017	0.767
2017	7/20/2017	0.713
2017	7/21/2017	0.604
2017	7/22/2017	0.569
2017	7/23/2017	0.549
2017	7/24/2017	0.564
2017	7/25/2017	0.599
2017	7/26/2017	0.609
2017	7/27/2017	0.470
2017	7/28/2017	0.499
2017	7/29/2017	0.635
2017	7/30/2017	0.762
2017	7/31/2017	0.485
2017	8/1/2017	0.390
2017	8/2/2017	0.327
2017	8/3/2017	0.316
2017	8/4/2017	0.293
2017	8/5/2017	0.261
2017	8/6/2017	0.250
2017	8/7/2017	0.234
2017	8/8/2017	0.285
2017	8/9/2017	0.274
2017	8/10/2017	0.233
2017	8/11/2017	0.207
2017	8/12/2017	0.187
2017	8/13/2017	0.172
2017	8/14/2017	0.201
2017	8/15/2017	0.182
2017	8/16/2017	0.153
2017	8/17/2017	0.139
2017	8/18/2017	0.129
2017	8/19/2017	0.118
2017	8/20/2017	0.107
2017	8/21/2017	0.103
2017	8/22/2017	0.101
2017	8/23/2017	0.098
2017	8/24/2017	0.094
2017	8/25/2017	0.088
2017	8/26/2017	0.082
2017	8/27/2017	0.079
2017	8/28/2017	0.076
2017	8/29/2017	0.071
2017	8/30/2017	0.069
2017	8/31/2017	0.068
2017	9/1/2017	0.073
